time,distF,distL,distR,status,obstacle_count
34.098,32.93,55.08,37.77,DRIVING,8
34.212,29.85,52.45,33.73,DRIVING,8
34.326,27.35,50.69,29.27,DRIVING,8
34.439,24.85,48.54,24.56,DRIVING,8
34.551,22.3,45.2,22.27,DRIVING,8
34.663,18.51,45.56,29.02,RIGHT_OBSTACLE,9
35.475,43.21,71.37,39.97,DRIVING,9
35.591,42.62,68.9,48.93,DRIVING,9
35.707,40.7,49.16,36.16,DRIVING,9
35.821,38.52,49.78,34.44,DRIVING,9
35.935,36.19,66.45,32.49,DRIVING,9
36.049,32.69,48.57,28.51,DRIVING,9
36.163,29.55,50.59,28.03,DRIVING,9
36.276,28.07,49.74,29.27,DRIVING,9
36.389,28.12,47.11,44.71,DRIVING,9
36.503,58.45,76.02,29.46,DRIVING,9
36.619,55.74,76.99,23.26,DRIVING,9
36.734,54.01,71.69,16.42,DRIVING,9
36.85,49.27,39.03,14.37,ADJUST_LEFT,9
37.163,53.3,68.43,44.37,DRIVING,9
37.279,53.82,73.05,44.06,DRIVING,9
37.396,56.27,74.99,42.77,DRIVING,9
37.513,54.3,73.32,41.68,DRIVING,9
37.629,52.34,71.04,41.21,DRIVING,9
37.746,50.39,69.48,42.91,DRIVING,9
37.862,49.86,67.42,41.38,DRIVING,9
37.979,46.75,64.87,40.27,DRIVING,9
38.093,43.32,61.93,38.37,DRIVING,9
38.209,45.7,59.62,36.4,DRIVING,9
38.324,37.88,57.8,35.46,DRIVING,9
38.438,35.67,55.03,33.49,DRIVING,9
38.552,32.25,52.26,33.32,DRIVING,9
38.666,27.83,50.0,28.66,DRIVING,9
38.779,24.9,46.77,25.94,DRIVING,9
38.891,22.71,43.84,23.32,DRIVING,9
39.004,20.09,42.33,20.89,DRIVING,9
39.115,15.35,16.12,19.53,LEFT_OBSTACLE,10
39.924,17.9,17.48,24.7,LEFT_OBSTACLE,11
40.735,47.24,31.2,46.68,DRIVING,11
40.849,53.3,33.3,72.4,DRIVING,11
40.965,42.96,35.12,70.02,DRIVING,11
41.08,40.24,36.52,70.45,DRIVING,11
41.196,36.55,36.64,70.5,DRIVING,11
41.311,33.0,36.48,62.59,DRIVING,11
41.425,30.14,36.79,60.81,DRIVING,11
41.539,27.34,35.82,57.55,DRIVING,11
41.654,23.6,35.17,59.62,DRIVING,11
41.767,21.11,34.97,56.32,DRIVING,11
41.88,17.37,32.64,52.97,LEFT_OBSTACLE,12
42.693,46.78,33.76,71.4,DRIVING,12
42.809,72.23,34.61,70.28,DRIVING,12
42.926,70.01,33.44,69.56,DRIVING,12
43.042,68.8,34.46,66.66,DRIVING,12
43.159,66.11,35.51,65.25,DRIVING,12
43.276,62.14,33.56,63.21,DRIVING,12
43.393,59.11,35.28,61.44,DRIVING,12
43.508,56.32,33.76,57.8,DRIVING,12
43.623,54.01,37.38,54.59,DRIVING,12
43.739,51.1,32.64,55.44,DRIVING,12
43.853,48.79,29.73,50.42,DRIVING,12
43.968,45.03,46.51,47.77,DRIVING,12
44.083,43.1,43.13,42.28,DRIVING,12
44.196,38.81,41.02,40.92,DRIVING,12
44.311,36.13,38.1,39.13,DRIVING,12
44.424,32.64,36.13,34.87,DRIVING,12
44.536,29.65,32.79,32.62,DRIVING,12
44.649,26.88,29.53,29.22,DRIVING,12
44.761,23.8,26.71,26.61,DRIVING,12
44.872,20.94,23.99,23.17,DRIVING,12
44.983,17.97,20.86,59.57,LEFT_OBSTACLE,13
45.795,59.23,19.43,71.33,DRIVING,13
45.911,58.48,20.47,62.0,DRIVING,13
46.025,57.04,76.4,77.59,DRIVING,13
46.145,55.85,75.17,75.16,DRIVING,13
46.264,54.03,58.8,77.11,DRIVING,13
46.382,50.75,61.57,72.49,DRIVING,13
46.499,47.72,51.54,71.54,DRIVING,13
46.616,46.84,47.02,30.18,DRIVING,13
46.73,43.98,45.05,30.41,DRIVING,13
46.843,41.79,41.0,32.73,DRIVING,13
46.957,51.53,37.94,33.44,DRIVING,13
47.071,49.15,36.14,37.06,DRIVING,13
47.184,48.01,32.25,36.06,DRIVING,13
47.298,44.44,29.1,38.25,DRIVING,13
47.412,41.62,26.35,81.52,DRIVING,13
47.527,38.98,24.28,78.97,DRIVING,13
47.642,35.43,21.42,42.7,DRIVING,13
47.755,32.4,19.3,75.72,DRIVING,13
47.869,29.41,17.94,76.64,DRIVING,13
47.983,26.23,18.55,73.49,DRIVING,13
48.097,23.26,28.27,75.68,DRIVING,13
48.21,20.42,23.32,72.83,DRIVING,13
48.324,17.37,19.52,83.71,LEFT_OBSTACLE,14
49.138,63.46,16.71,62.58,DRIVING,14
49.253,63.38,18.34,58.09,DRIVING,14
49.369,59.99,17.65,49.3,DRIVING,14
49.482,57.36,17.68,53.28,DRIVING,14
49.597,55.44,18.55,53.82,DRIVING,14
49.711,51.94,18.55,67.32,DRIVING,14
49.83,49.08,60.15,64.69,DRIVING,14
49.948,46.1,60.15,62.14,DRIVING,14
50.067,42.5,61.83,59.23,DRIVING,14
50.184,39.24,49.28,56.42,DRIVING,14
50.298,35.9,46.61,55.47,DRIVING,14
50.413,33.0,41.58,52.09,DRIVING,14
50.528,29.97,37.35,14.96,ADJUST_LEFT,14
50.839,27.18,10.23,25.72,ADJUST_RIGHT,14
51.149,23.24,11.24,24.17,ADJUST_RIGHT,14
51.46,19.7,24.63,57.68,LEFT_OBSTACLE,15
52.273,75.14,57.75,96.46,DRIVING,15
52.392,88.45,59.14,97.14,DRIVING,15
52.514,85.59,58.29,97.14,DRIVING,15
52.635,84.88,59.72,97.14,DRIVING,15
52.757,81.8,70.01,97.14,DRIVING,15
52.879,81.86,69.5,90.8,DRIVING,15
53.0,76.06,61.98,90.8,DRIVING,15
53.122,73.97,56.64,95.42,DRIVING,15
53.241,73.54,53.98,60.96,DRIVING,15
53.359,67.44,51.36,95.45,DRIVING,15
53.478,65.48,47.97,95.45,DRIVING,15
53.601,83.33,45.56,58.57,DRIVING,15
53.719,61.66,44.59,52.68,DRIVING,15
53.834,56.81,43.49,50.42,DRIVING,15
53.95,53.06,42.69,49.44,DRIVING,15
54.065,50.1,51.39,48.01,DRIVING,15
54.18,46.36,48.08,46.14,DRIVING,15
54.295,43.98,44.59,45.02,DRIVING,15
54.41,40.77,40.72,43.83,DRIVING,15
54.524,37.91,37.43,41.4,DRIVING,15
54.638,35.6,34.61,39.73,DRIVING,15
54.751,34.6,31.79,38.01,DRIVING,15
54.863,39.95,29.84,35.99,DRIVING,15
54.977,37.57,31.2,34.27,DRIVING,15
55.09,38.17,23.99,33.32,DRIVING,15
55.201,32.79,20.91,29.99,DRIVING,15
55.313,21.69,18.29,27.66,DRIVING,15
55.424,18.04,16.18,24.84,LEFT_OBSTACLE,16
56.235,23.07,22.07,58.92,DRIVING,16
56.347,23.55,23.07,57.75,DRIVING,16
56.46,23.02,22.22,58.99,DRIVING,16
56.572,22.83,21.1,57.56,DRIVING,16
56.685,22.83,19.06,64.45,DRIVING,16
56.805,22.83,17.03,61.73,DRIVING,16
56.924,22.83,14.86,60.61,ADJUST_RIGHT,16
57.242,54.71,13.46,69.92,ADJUST_RIGHT,16
57.558,57.68,54.4,90.24,DRIVING,16
57.676,70.4,51.44,86.33,DRIVING,16
57.795,68.31,50.07,85.49,DRIVING,16
57.914,65.99,47.12,83.16,DRIVING,16
58.032,64.01,46.46,83.76,DRIVING,16
58.15,62.02,46.65,77.42,DRIVING,16
58.267,59.94,46.41,84.0,DRIVING,16
58.386,59.53,44.66,81.43,DRIVING,16
58.503,80.19,52.72,80.05,DRIVING,16
58.622,77.72,49.95,76.06,DRIVING,16
58.741,74.15,47.21,73.02,DRIVING,16
58.859,70.41,44.15,62.97,DRIVING,16
58.977,67.32,41.92,60.06,DRIVING,16
59.094,64.53,39.46,56.32,DRIVING,16
59.209,61.8,36.89,61.76,DRIVING,16
59.325,58.28,34.02,60.38,DRIVING,16
59.441,55.13,31.55,57.41,DRIVING,16
59.556,51.99,29.17,55.08,DRIVING,16
59.671,49.27,27.06,53.16,DRIVING,16
59.785,45.87,24.8,50.39,DRIVING,16
59.899,42.82,22.53,36.18,DRIVING,16
60.012,39.81,20.21,32.9,DRIVING,16
60.124,37.21,18.41,29.34,DRIVING,16
60.235,33.42,16.13,27.13,DRIVING,16
60.347,30.92,13.06,24.58,ADJUST_RIGHT,16
60.657,22.25,12.14,21.96,ADJUST_RIGHT,16
60.967,18.09,25.55,48.48,LEFT_OBSTACLE,17
61.779,85.31,58.06,48.48,DRIVING,17
61.901,85.61,74.8,48.48,DRIVING,17
62.024,85.48,73.51,48.48,DRIVING,17
62.147,86.02,81.41,61.35,DRIVING,17
62.267,84.83,62.58,58.23,DRIVING,17
62.386,80.97,59.86,57.21,DRIVING,17
62.504,76.21,57.83,55.11,DRIVING,17
62.622,93.84,55.79,53.33,DRIVING,17
62.741,71.83,54.26,51.48,DRIVING,17
62.858,90.83,55.64,49.18,DRIVING,17
62.976,70.47,52.77,47.63,DRIVING,17
63.092,68.02,63.94,46.1,DRIVING,17
63.21,61.15,58.8,44.25,DRIVING,17
63.327,63.21,55.34,41.7,DRIVING,17
63.442,56.97,51.39,39.8,DRIVING,17
63.558,57.53,49.18,37.72,DRIVING,17
63.673,50.34,46.56,35.28,DRIVING,17
63.788,47.01,43.84,33.56,DRIVING,17
63.901,56.22,41.28,31.47,DRIVING,17
64.016,41.6,38.91,28.99,DRIVING,17
64.129,38.39,36.79,26.95,DRIVING,17
64.241,33.88,34.0,24.77,DRIVING,17
64.354,30.33,32.05,22.63,DRIVING,17
64.465,27.18,29.68,20.65,DRIVING,17
64.577,23.78,27.57,18.84,DRIVING,17
64.688,21.23,25.4,16.86,DRIVING,17
64.798,18.68,23.12,14.77,RIGHT_OBSTACLE,18
65.608,21.18,18.82,11.58,ADJUST_LEFT,18
65.917,15.42,64.53,13.23,RIGHT_OBSTACLE,19
66.729,15.42,50.63,13.94,RIGHT_OBSTACLE,20
67.548,87.92,86.21,50.97,DRIVING,20
67.667,88.98,85.9,49.59,DRIVING,20
67.787,87.94,85.19,49.49,DRIVING,20
67.907,96.07,83.76,54.45,DRIVING,20
68.028,86.8,81.12,45.61,DRIVING,20
68.147,83.05,79.07,45.44,DRIVING,20
68.267,80.77,76.87,76.28,DRIVING,20
68.386,76.99,74.32,76.16,DRIVING,20
68.506,74.66,71.81,74.43,DRIVING,20
68.626,72.18,69.63,73.32,DRIVING,20
68.746,67.2,66.74,73.32,DRIVING,20
68.865,66.54,64.36,71.47,DRIVING,20
68.983,61.68,61.08,68.39,DRIVING,20
69.101,69.97,58.77,65.82,DRIVING,20
69.219,66.73,55.54,63.38,DRIVING,20
69.337,56.2,52.67,60.76,DRIVING,20
69.453,52.36,50.2,60.42,DRIVING,20
69.57,47.6,47.74,48.59,DRIVING,20
69.685,45.03,44.49,45.75,DRIVING,20
69.799,41.16,41.48,51.8,DRIVING,20
69.914,37.93,38.61,48.93,DRIVING,20
70.029,34.53,35.63,35.77,DRIVING,20
70.141,31.81,33.05,34.09,DRIVING,20
70.254,28.31,30.09,31.84,DRIVING,20
70.366,25.28,27.17,39.61,DRIVING,20
70.478,22.3,24.7,36.94,DRIVING,20
70.59,19.21,23.29,34.37,LEFT_OBSTACLE,21
71.401,22.64,32.1,46.14,DRIVING,21
71.514,24.97,31.59,49.42,DRIVING,21
71.626,35.43,30.41,51.92,DRIVING,21
71.74,33.05,30.18,50.49,DRIVING,21
71.854,30.75,22.53,48.52,DRIVING,21
71.966,27.83,18.75,46.92,DRIVING,21
72.078,25.84,14.77,46.21,ADJUST_RIGHT,21
72.39,46.6,22.71,61.76,DRIVING,21
72.505,37.74,22.17,57.02,DRIVING,21
72.617,39.15,28.17,56.73,DRIVING,21
72.732,40.58,25.76,53.82,DRIVING,21
72.846,37.55,31.2,53.28,DRIVING,21
72.96,45.46,24.75,51.37,DRIVING,21
73.073,35.6,27.81,47.36,DRIVING,21
73.187,36.07,24.14,54.23,DRIVING,21
73.3,37.42,21.73,51.02,DRIVING,21
73.413,30.19,21.42,58.92,DRIVING,21
73.527,27.22,22.13,52.75,DRIVING,21
73.639,24.55,19.65,38.13,DRIVING,21
73.751,21.95,17.44,48.52,DRIVING,21
73.863,20.71,14.77,42.11,ADJUST_RIGHT,21
74.174,28.07,14.26,32.25,ADJUST_RIGHT,21
74.485,27.23,27.1,64.86,DRIVING,21
74.599,23.44,28.32,91.38,DRIVING,21
74.714,19.21,27.22,88.98,LEFT_OBSTACLE,22
75.529,90.1,86.72,64.33,DRIVING,22
75.65,90.1,86.53,46.04,DRIVING,22
75.769,97.92,86.05,42.57,DRIVING,22
75.89,96.63,84.49,39.54,DRIVING,22
76.009,95.68,83.73,37.88,DRIVING,22
76.129,60.08,82.94,35.73,DRIVING,22
76.247,56.56,82.38,33.97,DRIVING,22
76.363,53.3,80.95,30.8,DRIVING,22
76.479,49.2,79.87,28.2,DRIVING,22
76.596,46.07,78.39,25.52,DRIVING,22
76.71,42.79,78.8,28.63,DRIVING,22
76.826,39.24,79.17,22.25,DRIVING,22
76.942,36.26,75.17,23.26,DRIVING,22
77.057,33.22,74.22,33.13,DRIVING,22
77.171,30.14,71.66,30.62,DRIVING,22
77.286,26.74,71.42,27.56,DRIVING,22
77.4,23.99,69.45,24.53,DRIVING,22
77.513,20.94,68.29,22.03,DRIVING,22
77.627,17.85,68.32,20.2,RIGHT_OBSTACLE,23
78.44,61.83,67.01,22.2,DRIVING,23
78.555,60.35,66.73,22.2,DRIVING,23
78.679,59.67,65.37,22.2,DRIVING,23
78.8,57.21,63.78,95.2,DRIVING,23
78.92,54.72,62.27,91.97,DRIVING,23
79.039,52.82,60.11,55.91,DRIVING,23
79.156,48.77,58.85,51.73,DRIVING,23
79.271,44.86,56.75,49.83,DRIVING,23
79.387,41.67,84.81,59.18,DRIVING,23
79.505,38.03,85.27,43.04,DRIVING,23
79.622,34.66,85.27,37.08,DRIVING,23
79.739,31.33,85.32,33.97,DRIVING,23
79.855,28.12,85.32,32.23,DRIVING,23
79.972,24.73,85.32,27.32,DRIVING,23
80.088,21.4,85.32,25.01,DRIVING,23
80.203,18.45,85.32,21.79,RIGHT_OBSTACLE,24
81.019,18.45,90.44,12.87,RIGHT_OBSTACLE,25
81.84,85.9,86.97,21.25,DRIVING,25
81.958,85.95,85.99,21.25,DRIVING,25
82.08,84.24,85.09,21.25,DRIVING,25
82.204,80.14,82.04,21.25,DRIVING,25
82.326,77.83,81.52,93.81,DRIVING,25
82.448,75.56,78.61,91.56,DRIVING,25
82.569,71.54,81.94,87.02,DRIVING,25
82.69,68.73,76.18,85.0,DRIVING,25
82.81,64.46,74.94,80.09,DRIVING,25
82.93,61.18,77.81,75.67,DRIVING,25
83.049,58.46,68.22,72.37,DRIVING,25
83.168,54.72,67.56,68.39,DRIVING,25
83.286,52.53,65.91,67.8,DRIVING,25
83.403,47.79,64.46,64.99,DRIVING,25
83.52,44.76,64.26,61.85,DRIVING,25
83.637,41.31,59.67,59.4,DRIVING,25
83.753,37.62,58.51,57.09,DRIVING,25
83.869,33.88,55.22,44.3,DRIVING,25
83.984,30.67,54.57,25.94,DRIVING,25
84.097,26.83,50.93,20.96,DRIVING,25
84.209,23.66,55.49,20.43,DRIVING,25
84.322,20.82,47.84,19.75,DRIVING,25
84.433,17.54,47.97,18.22,RIGHT_OBSTACLE,26
85.245,43.03,50.58,19.94,DRIVING,26
85.358,46.63,52.19,53.99,DRIVING,26
85.474,44.74,46.8,53.99,DRIVING,26
85.594,43.01,48.54,48.72,DRIVING,26
85.708,39.64,53.96,49.73,DRIVING,26
85.824,36.98,47.92,32.91,DRIVING,26
85.937,33.69,53.92,29.58,DRIVING,26
86.05,31.37,49.54,27.74,DRIVING,26
86.164,28.37,51.49,28.46,DRIVING,26
86.277,62.75,81.7,26.72,DRIVING,26
86.393,59.42,77.4,23.75,DRIVING,26
86.51,56.39,75.09,20.13,DRIVING,26
86.626,53.18,75.85,15.73,DRIVING,26
86.74,50.98,72.73,15.2,DRIVING,26
86.855,47.96,66.67,14.06,ADJUST_LEFT,26
87.17,57.1,68.37,43.42,DRIVING,26
87.286,58.48,75.73,43.95,DRIVING,26
87.404,59.89,73.25,49.01,DRIVING,26
87.521,53.91,71.2,47.46,DRIVING,26
87.638,52.99,69.45,48.54,DRIVING,26
87.754,52.05,65.87,47.4,DRIVING,26
87.871,47.72,63.5,44.44,DRIVING,26
87.987,42.98,61.78,42.25,DRIVING,26
88.102,46.65,58.8,44.42,DRIVING,26
88.218,53.36,55.73,39.61,DRIVING,26
88.333,35.48,83.86,34.63,DRIVING,26
88.449,31.88,84.24,31.08,DRIVING,26
88.564,43.45,81.63,27.63,DRIVING,26
88.68,39.78,81.23,23.63,DRIVING,26
88.796,36.26,81.69,21.32,DRIVING,26
88.91,32.98,77.86,35.39,DRIVING,26
89.025,29.84,74.83,18.82,DRIVING,26
89.14,26.64,90.63,31.59,DRIVING,26
89.254,23.48,70.62,26.84,DRIVING,26
89.369,20.76,70.91,26.06,DRIVING,26
89.483,17.61,67.58,21.98,RIGHT_OBSTACLE,27
90.296,61.85,66.64,21.98,DRIVING,27
90.418,59.89,66.57,21.98,DRIVING,27
90.542,58.68,65.79,20.42,DRIVING,27
90.656,56.47,65.48,19.4,DRIVING,27
90.771,54.49,63.6,19.4,DRIVING,27
90.894,51.63,61.68,98.14,DRIVING,27
91.014,48.03,58.36,54.23,DRIVING,27
91.129,44.46,56.64,50.15,DRIVING,27
91.245,41.31,83.56,45.58,DRIVING,27
91.362,37.79,84.42,41.92,DRIVING,27
91.479,34.48,84.42,38.06,DRIVING,27
91.596,31.09,84.42,38.06,DRIVING,27
91.719,27.54,83.96,30.52,DRIVING,27
91.834,24.21,83.96,26.79,DRIVING,27
91.951,21.4,83.96,26.37,DRIVING,27
92.066,17.61,83.96,25.16,RIGHT_OBSTACLE,28
92.882,98.7,91.61,24.21,DRIVING,28
93.001,99.88,89.4,24.17,DRIVING,28
93.121,92.91,89.32,24.89,DRIVING,28
93.24,90.73,89.79,27.2,DRIVING,28
93.359,85.61,87.77,27.2,DRIVING,28
93.481,83.95,85.36,27.2,DRIVING,28
93.604,80.16,80.84,95.61,DRIVING,28
93.726,76.7,78.81,92.33,DRIVING,28
93.848,73.37,75.28,88.16,DRIVING,28
93.968,69.92,72.4,83.86,DRIVING,28
94.089,65.65,69.65,81.09,DRIVING,28
94.208,61.9,67.93,74.85,DRIVING,28
94.326,57.53,64.7,75.62,DRIVING,28
94.445,53.7,62.61,70.04,DRIVING,28
94.563,50.27,61.08,67.91,DRIVING,28
94.68,46.48,57.44,63.39,DRIVING,28
94.796,43.16,57.39,66.25,DRIVING,28
94.913,39.93,54.66,65.91,DRIVING,28
95.029,36.48,57.17,41.99,DRIVING,28
95.143,33.29,51.41,40.27,DRIVING,28
95.258,30.02,50.2,33.27,DRIVING,28
95.371,27.81,47.89,33.85,DRIVING,28
95.484,25.38,45.92,27.25,DRIVING,28
95.597,20.88,41.79,25.25,DRIVING,28
95.709,17.66,40.51,19.4,RIGHT_OBSTACLE,29
96.52,40.26,64.34,19.4,DRIVING,29
96.641,38.86,70.69,53.23,DRIVING,29
96.756,35.6,68.71,25.59,DRIVING,29
96.871,32.93,35.97,24.16,DRIVING,29
96.983,30.48,72.98,27.15,DRIVING,29
97.097,27.95,62.27,25.47,DRIVING,29
97.211,24.63,34.88,25.77,DRIVING,29
97.323,23.04,39.97,23.27,DRIVING,29
97.434,60.08,70.45,26.18,DRIVING,29
97.55,17.02,35.21,22.51,RIGHT_OBSTACLE,30
