time,distF,distL,distR,status,obstacle_count
60.39,23.12,38.51,23.1,DRIVING,12
60.502,19.69,41.12,19.63,RIGHT_OBSTACLE,13
61.313,30.12,45.87,50.13,DRIVING,13
61.427,37.5,55.64,35.45,DRIVING,13
61.541,64.8,79.02,33.25,DRIVING,13
61.659,63.94,77.71,26.23,DRIVING,13
61.775,60.3,76.21,23.87,DRIVING,13
61.891,58.46,73.19,24.28,DRIVING,13
62.007,55.81,77.64,25.11,DRIVING,13
62.124,54.37,70.21,18.16,DRIVING,13
62.238,52.53,68.43,48.59,DRIVING,13
62.355,55.3,68.43,42.98,DRIVING,13
62.472,57.8,62.48,41.8,DRIVING,13
62.587,49.32,60.1,41.4,DRIVING,13
62.703,46.94,58.48,40.73,DRIVING,13
62.819,44.74,59.13,42.57,DRIVING,13
62.934,43.21,52.33,38.23,DRIVING,13
63.048,39.78,49.95,35.33,DRIVING,13
63.162,38.34,49.81,32.88,DRIVING,13
63.277,35.55,51.37,30.69,DRIVING,13
63.39,33.88,38.83,28.61,DRIVING,13
63.503,29.12,35.24,26.55,DRIVING,13
63.614,26.35,33.37,23.1,DRIVING,13
63.726,23.43,29.85,21.18,DRIVING,13
63.837,20.47,25.6,19.4,DRIVING,13
63.947,18.87,23.24,18.75,RIGHT_OBSTACLE,14
64.758,44.32,90.7,18.62,DRIVING,14
64.874,43.25,90.13,18.87,DRIVING,14
64.99,42.42,87.69,17.49,DRIVING,14
65.104,41.91,87.35,15.79,DRIVING,14
65.22,40.12,84.58,14.42,ADJUST_LEFT,14
65.534,82.2,82.4,34.92,DRIVING,14
65.653,78.13,80.58,34.2,DRIVING,14
65.771,75.99,78.42,33.9,DRIVING,14
65.889,74.19,77.21,34.44,DRIVING,14
66.007,70.4,73.42,33.37,DRIVING,14
66.124,66.08,71.83,99.76,DRIVING,14
66.244,63.26,68.75,96.41,DRIVING,14
66.365,61.03,66.79,96.41,DRIVING,14
66.485,56.39,62.73,95.4,DRIVING,14
66.605,53.41,60.79,59.5,DRIVING,14
66.721,49.62,56.71,59.5,DRIVING,14
66.84,47.07,55.45,51.97,DRIVING,14
66.956,43.44,97.8,51.07,DRIVING,14
67.075,40.46,97.8,45.73,DRIVING,14
67.192,36.74,97.8,37.94,DRIVING,14
67.309,36.38,99.64,33.61,DRIVING,14
67.426,32.05,99.64,29.9,DRIVING,14
67.543,28.9,99.64,26.42,DRIVING,14
67.658,25.07,97.5,24.22,DRIVING,14
67.773,22.07,94.62,20.77,DRIVING,14
67.888,19.09,90.7,17.63,RIGHT_OBSTACLE,15
68.703,72.42,74.55,89.05,DRIVING,15
68.823,71.35,77.54,87.45,DRIVING,15
68.943,70.89,73.19,85.7,DRIVING,15
69.064,68.37,74.95,81.87,DRIVING,15
69.184,66.18,68.19,81.26,DRIVING,15
69.303,61.66,68.66,74.99,DRIVING,15
69.422,58.51,67.25,71.57,DRIVING,15
69.54,54.77,62.82,74.1,DRIVING,15
69.658,51.39,60.45,69.07,DRIVING,15
69.776,48.08,58.48,68.68,DRIVING,15
69.893,44.27,56.56,59.47,DRIVING,15
70.008,41.07,54.79,43.33,DRIVING,15
70.124,37.74,52.63,39.95,DRIVING,15
70.238,34.83,50.12,35.68,DRIVING,15
70.351,31.67,51.1,32.78,DRIVING,15
70.465,28.78,48.08,29.97,DRIVING,15
70.579,26.04,51.02,27.91,DRIVING,15
70.691,22.3,42.65,33.56,DRIVING,15
70.804,18.73,37.15,19.63,RIGHT_OBSTACLE,16
71.615,35.43,33.37,27.18,DRIVING,16
71.728,35.33,33.17,27.01,DRIVING,16
71.839,33.29,34.07,30.09,DRIVING,16
71.952,30.74,34.48,28.66,DRIVING,16
72.065,28.36,34.83,26.96,DRIVING,16
72.176,26.4,50.51,28.03,DRIVING,16
72.289,25.87,48.74,32.01,DRIVING,16
72.401,26.5,54.79,26.2,DRIVING,16
72.515,53.53,71.37,26.95,DRIVING,16
72.631,50.34,37.15,14.99,ADJUST_LEFT,16
72.943,49.44,68.85,45.31,DRIVING,16
73.06,53.24,67.63,44.35,DRIVING,16
73.176,52.36,66.13,41.4,DRIVING,16
73.292,52.72,63.16,40.56,DRIVING,16
73.408,50.39,59.94,39.56,DRIVING,16
73.524,48.84,63.07,37.94,DRIVING,16
73.639,46.58,65.79,39.97,DRIVING,16
73.755,46.27,55.2,38.13,DRIVING,16
73.87,44.13,52.04,36.06,DRIVING,16
73.985,44.86,60.64,35.75,DRIVING,16
74.099,36.74,59.55,31.11,DRIVING,16
74.213,33.15,56.32,29.21,DRIVING,16
74.327,30.72,53.45,27.97,DRIVING,16
74.44,27.35,50.58,24.94,DRIVING,16
74.553,24.26,48.5,23.09,DRIVING,16
74.665,21.83,44.47,20.48,DRIVING,16
74.777,18.92,41.55,19.99,RIGHT_OBSTACLE,17
75.588,32.44,86.87,12.99,ADJUST_LEFT,17
75.904,32.16,84.95,9.08,ADJUST_LEFT,17
76.217,86.9,81.33,30.28,DRIVING,17
76.336,84.05,78.34,29.39,DRIVING,17
76.453,79.42,80.26,28.75,DRIVING,17
76.571,76.69,76.3,27.61,DRIVING,17
76.689,72.23,75.05,26.55,DRIVING,17
76.806,70.04,73.25,26.37,DRIVING,17
76.922,68.54,70.86,25.87,DRIVING,17
77.039,65.3,67.93,25.6,DRIVING,17
77.155,60.72,64.87,25.6,DRIVING,17
77.275,57.7,62.07,25.6,DRIVING,17
77.399,53.82,57.92,25.6,DRIVING,17
77.517,51.7,55.1,53.92,DRIVING,17
77.633,46.16,52.28,50.47,DRIVING,17
77.749,42.62,49.81,46.56,DRIVING,17
77.863,38.39,46.04,59.35,DRIVING,17
77.979,34.07,42.35,40.63,DRIVING,17
78.093,30.69,39.32,35.28,DRIVING,17
78.205,26.88,35.7,31.23,DRIVING,17
78.318,23.73,33.69,31.35,DRIVING,17
78.43,20.82,34.63,24.92,DRIVING,17
78.541,17.09,34.63,22.54,RIGHT_OBSTACLE,18
79.357,17.09,89.23,17.44,RIGHT_OBSTACLE,19
80.177,83.95,58.89,88.5,DRIVING,19
80.297,84.0,56.75,86.55,DRIVING,19
80.417,80.26,56.59,87.09,DRIVING,19
80.537,80.21,53.65,84.8,DRIVING,19
80.657,85.26,52.38,77.38,DRIVING,19
80.776,73.02,51.37,75.63,DRIVING,19
80.894,80.09,49.4,69.79,DRIVING,19
81.013,71.4,52.68,66.42,DRIVING,19
81.131,65.3,52.99,65.33,DRIVING,19
81.249,62.73,40.24,61.73,DRIVING,19
81.364,59.48,37.32,59.38,DRIVING,19
81.48,54.37,35.14,56.58,DRIVING,19
81.596,53.48,34.63,54.52,DRIVING,19
81.711,50.42,32.06,52.92,DRIVING,19
81.825,47.75,29.04,66.11,DRIVING,19
81.941,43.03,29.36,63.33,DRIVING,19
82.056,44.49,27.85,57.66,DRIVING,19
82.169,39.39,30.55,48.16,DRIVING,19
82.283,35.6,28.54,48.33,DRIVING,19
82.397,32.22,26.27,42.96,DRIVING,19
82.509,29.19,24.06,40.02,DRIVING,19
82.622,25.14,23.44,35.39,DRIVING,19
82.734,22.19,20.76,29.87,DRIVING,19
82.844,19.63,17.54,26.54,LEFT_OBSTACLE,20
83.654,43.32,26.2,68.83,DRIVING,20
83.77,41.53,28.24,64.34,DRIVING,20
83.884,36.31,28.78,68.54,DRIVING,20
83.998,33.27,32.35,65.64,DRIVING,20
84.113,34.12,32.66,65.84,DRIVING,20
84.228,29.32,33.97,66.95,DRIVING,20
84.342,28.53,35.89,85.19,DRIVING,20
84.457,21.68,34.07,82.94,DRIVING,20
84.572,43.03,30.96,81.43,DRIVING,20
84.688,39.98,18.62,78.93,DRIVING,20
84.803,42.91,13.26,77.09,ADJUST_RIGHT,20
85.117,71.59,38.01,71.28,DRIVING,20
85.234,69.68,36.45,69.97,DRIVING,20
85.352,66.42,37.5,68.37,DRIVING,20
85.469,62.92,40.17,68.31,DRIVING,20
85.585,60.3,63.72,67.66,DRIVING,20
85.703,57.27,58.7,78.17,DRIVING,20
85.822,54.3,55.79,77.62,DRIVING,20
85.94,51.58,53.45,73.73,DRIVING,20
86.056,48.03,50.97,71.45,DRIVING,20
86.173,44.88,49.86,67.9,DRIVING,20
86.29,41.77,44.25,66.4,DRIVING,20
86.405,39.05,41.58,60.88,DRIVING,20
86.52,35.96,38.0,59.04,DRIVING,20
86.635,32.88,33.98,57.75,DRIVING,20
86.749,30.33,30.79,39.85,DRIVING,20
86.861,27.35,27.73,50.76,DRIVING,20
86.974,24.33,24.65,47.11,DRIVING,20
87.087,21.95,22.08,44.54,DRIVING,20
87.198,19.94,19.57,43.89,LEFT_OBSTACLE,21
88.01,35.6,15.45,55.05,DRIVING,21
88.123,34.24,15.54,53.87,DRIVING,21
88.236,31.76,17.03,53.99,DRIVING,21
88.348,32.81,17.31,50.13,DRIVING,21
88.461,28.66,16.75,48.18,DRIVING,21
88.573,38.93,28.19,88.88,DRIVING,21
88.689,36.5,25.47,86.9,DRIVING,21
88.805,34.07,22.88,42.87,DRIVING,21
88.918,32.57,17.54,81.02,DRIVING,21
89.031,30.26,14.77,82.69,ADJUST_RIGHT,21
89.346,27.71,26.3,65.69,DRIVING,21
89.459,74.68,24.55,66.76,DRIVING,21
89.576,69.8,23.32,65.33,DRIVING,21
89.692,66.44,22.03,62.48,DRIVING,21
89.807,62.87,20.21,59.14,DRIVING,21
89.923,60.25,18.75,56.83,DRIVING,21
90.038,56.08,17.24,55.69,DRIVING,21
90.151,53.3,15.52,53.64,DRIVING,21
90.265,49.54,14.67,55.66,ADJUST_RIGHT,21
90.579,41.24,46.16,60.76,DRIVING,21
90.694,39.41,45.12,72.9,DRIVING,21
90.811,36.98,42.19,75.09,DRIVING,21
90.927,35.31,36.6,77.08,DRIVING,21
91.042,35.43,32.76,72.05,DRIVING,21
91.157,46.0,29.5,74.72,DRIVING,21
91.273,43.03,27.23,73.0,DRIVING,21
91.387,47.31,27.06,72.95,DRIVING,21
91.503,45.87,22.7,64.31,DRIVING,21
91.617,42.65,22.47,64.92,DRIVING,21
91.731,43.45,30.11,63.68,DRIVING,21
91.846,42.38,28.24,56.71,DRIVING,21
91.961,39.81,26.47,53.53,DRIVING,21
92.075,37.21,26.62,50.13,DRIVING,21
92.188,35.6,25.4,48.82,DRIVING,21
92.301,36.07,25.65,58.8,DRIVING,21
92.414,31.93,23.49,54.88,DRIVING,21
92.528,29.5,24.21,44.88,DRIVING,21
92.64,27.76,21.06,48.54,DRIVING,21
92.752,27.3,20.01,39.42,DRIVING,21
92.864,24.73,18.11,39.78,DRIVING,21
92.976,20.77,16.9,41.94,DRIVING,21
93.087,17.43,14.03,40.43,LEFT_OBSTACLE,22
93.898,30.09,23.12,96.39,DRIVING,22
94.014,28.07,31.2,95.3,DRIVING,22
94.13,25.59,30.74,92.96,DRIVING,22
94.245,28.59,32.66,90.64,DRIVING,22
94.361,54.3,32.32,87.19,DRIVING,22
94.478,51.7,20.65,86.26,DRIVING,22
94.594,48.67,26.5,83.23,DRIVING,22
94.709,52.6,12.67,79.12,ADJUST_RIGHT,22
95.025,74.85,42.94,80.14,DRIVING,22
95.143,73.24,50.35,87.55,DRIVING,22
95.262,71.2,71.88,87.48,DRIVING,22
95.383,69.26,69.34,87.72,DRIVING,22
95.503,66.78,66.03,68.78,DRIVING,22
95.622,64.82,63.26,65.99,DRIVING,22
95.739,71.88,60.67,62.71,DRIVING,22
95.857,70.69,57.97,60.47,DRIVING,22
95.976,66.49,55.61,58.04,DRIVING,22
96.093,61.44,53.69,55.52,DRIVING,22
96.209,58.12,51.07,53.33,DRIVING,22
96.326,55.85,49.05,50.25,DRIVING,22
96.442,53.65,47.48,47.04,DRIVING,22
96.557,49.81,45.53,43.95,DRIVING,22
96.672,46.36,43.86,41.43,DRIVING,22
96.786,41.06,42.3,38.47,DRIVING,22
96.901,37.43,41.28,35.5,DRIVING,22
97.013,33.81,37.86,32.35,DRIVING,22
97.126,30.55,35.84,29.22,DRIVING,22
97.239,26.66,32.93,26.16,DRIVING,22
97.35,23.32,31.14,23.39,DRIVING,22
97.462,20.52,31.14,20.77,DRIVING,22
97.572,16.71,30.6,18.39,RIGHT_OBSTACLE,23
98.383,23.14,31.99,30.69,DRIVING,23
98.495,23.09,31.25,28.08,DRIVING,23
98.607,21.54,30.6,27.18,DRIVING,23
98.718,19.45,28.17,26.91,RIGHT_OBSTACLE,24
99.529,98.21,86.07,25.3,DRIVING,24
99.648,97.38,85.43,25.72,DRIVING,24
99.767,93.87,84.66,25.42,DRIVING,24
99.886,87.92,80.95,24.56,DRIVING,24
100.003,81.48,79.42,24.04,DRIVING,24
100.121,77.76,76.57,23.7,DRIVING,24
100.239,76.4,73.3,23.94,DRIVING,24
100.356,72.79,71.03,23.94,DRIVING,24
100.477,67.13,68.61,88.93,DRIVING,24
100.597,64.18,64.06,84.64,DRIVING,24
100.716,60.83,62.07,76.94,DRIVING,24
100.835,58.67,58.67,74.0,DRIVING,24
100.953,54.49,56.66,70.21,DRIVING,24
101.07,62.87,52.87,66.45,DRIVING,24
101.188,49.98,48.71,63.38,DRIVING,24
101.304,45.29,46.38,60.69,DRIVING,24
101.42,42.43,41.68,57.97,DRIVING,24
101.535,39.22,38.57,54.4,DRIVING,24
101.65,35.43,36.11,50.92,DRIVING,24
101.764,32.47,33.68,48.93,DRIVING,24
101.877,29.78,32.78,15.13,DRIVING,24
101.988,26.76,27.17,9.86,ADJUST_LEFT,24
102.299,22.66,56.32,9.37,ADJUST_LEFT,24
102.61,20.18,55.68,18.29,DRIVING,24
102.723,61.46,56.29,15.2,DRIVING,24
102.838,62.56,53.48,11.51,ADJUST_LEFT,24
103.152,53.06,89.98,13.7,ADJUST_LEFT,24
103.468,85.07,93.23,53.53,DRIVING,24
103.588,83.52,91.02,44.42,DRIVING,24
103.708,81.19,88.67,42.25,DRIVING,24
103.827,80.68,86.8,41.45,DRIVING,24
103.946,78.93,84.85,37.71,DRIVING,24
104.065,81.4,83.05,36.69,DRIVING,24
104.183,79.61,80.09,68.37,DRIVING,24
104.303,74.9,77.62,66.74,DRIVING,24
104.423,73.37,75.51,66.06,DRIVING,24
104.543,68.66,72.79,64.86,DRIVING,24
104.662,66.83,70.28,64.53,DRIVING,24
104.78,67.2,68.41,62.0,DRIVING,24
104.898,62.68,65.72,62.83,DRIVING,24
105.017,61.49,62.56,60.1,DRIVING,24
105.134,55.61,59.23,56.59,DRIVING,24
105.25,54.66,56.85,57.9,DRIVING,24
105.367,45.39,53.79,51.26,DRIVING,24
105.483,40.24,51.36,52.34,DRIVING,24
105.598,37.2,48.2,46.9,DRIVING,24
105.713,32.95,45.63,41.28,DRIVING,24
105.827,29.55,42.84,37.11,DRIVING,24
105.939,26.33,39.39,33.66,DRIVING,24
106.052,22.92,37.01,30.79,DRIVING,24
106.165,20.52,34.17,27.49,DRIVING,24
106.276,16.37,31.01,25.11,RIGHT_OBSTACLE,25
107.087,27.29,69.38,26.18,DRIVING,25
107.201,28.31,67.93,25.48,DRIVING,25
107.315,27.54,66.78,24.63,DRIVING,25
107.428,25.87,65.72,22.34,DRIVING,25
107.542,25.87,63.9,20.65,DRIVING,25
107.662,25.87,61.51,18.75,DRIVING,25
107.783,76.99,59.02,15.96,DRIVING,25
107.897,76.99,55.96,13.36,ADJUST_LEFT,25
108.218,51.1,51.56,11.25,ADJUST_LEFT,25
108.531,46.82,51.56,48.11,DRIVING,25
108.65,45.29,51.56,46.38,DRIVING,25
108.769,42.86,93.72,45.14,DRIVING,25
108.887,41.02,93.72,40.92,DRIVING,25
109.004,38.45,73.95,38.47,DRIVING,25
109.12,35.5,73.95,34.97,DRIVING,25
109.238,32.35,93.93,31.65,DRIVING,25
109.353,29.73,92.94,28.68,DRIVING,25
109.469,27.12,89.59,26.83,DRIVING,25
109.584,27.29,87.67,22.73,DRIVING,25
109.7,24.38,94.69,18.28,DRIVING,25
109.814,21.52,86.75,14.89,ADJUST_LEFT,25
110.128,96.39,80.22,15.37,DRIVING,25
110.246,92.77,78.52,13.29,ADJUST_LEFT,25
110.564,75.91,75.73,16.25,DRIVING,25
110.681,72.23,75.11,86.26,DRIVING,25
110.8,69.5,74.75,82.67,DRIVING,25
110.921,66.84,75.77,82.16,DRIVING,25
111.041,63.63,73.39,75.02,DRIVING,25
111.16,60.78,70.18,72.1,DRIVING,25
111.279,57.17,68.15,69.26,DRIVING,25
111.397,54.13,66.18,67.34,DRIVING,25
111.515,49.69,66.18,66.01,DRIVING,25
111.632,45.82,64.97,62.53,DRIVING,25
111.75,42.65,61.95,59.45,DRIVING,25
111.865,38.17,59.13,57.78,DRIVING,25
111.981,35.07,56.66,56.29,DRIVING,25
112.097,31.16,54.6,56.29,DRIVING,25
112.215,27.54,51.22,21.06,DRIVING,25
112.327,23.68,54.15,19.82,DRIVING,25
112.44,20.69,54.35,17.44,DRIVING,25
112.551,17.19,50.05,18.11,RIGHT_OBSTACLE,26
113.363,42.25,57.58,17.39,DRIVING,26
113.477,45.29,48.23,63.36,DRIVING,26
113.594,42.25,82.13,63.36,DRIVING,26
113.715,45.46,58.82,63.36,DRIVING,26
113.835,39.9,55.81,60.23,DRIVING,26
