time,dist,distLeft,distRight,direction,status
39.719,66.38,-1,-1,-1,DRIVING
39.808,73.70,-1,-1,-1,DRIVING
39.897,72.10,-1,-1,-1,DRIVING
39.986,70.60,-1,-1,-1,DRIVING
40.074,68.71,-1,-1,-1,DRIVING
40.163,67.39,-1,-1,-1,DRIVING
40.251,64.77,-1,-1,-1,DRIVING
40.34,62.88,-1,-1,-1,DRIVING
40.428,60.76,-1,-1,-1,DRIVING
40.516,58.68,-1,-1,-1,DRIVING
40.604,56.81,-1,-1,-1,DRIVING
40.692,54.81,-1,-1,-1,DRIVING
40.779,52.73,-1,-1,-1,DRIVING
40.867,50.59,-1,-1,-1,DRIVING
40.955,48.71,-1,-1,-1,DRIVING
41.042,46.43,-1,-1,-1,DRIVING
41.129,44.71,-1,-1,-1,DRIVING
41.217,42.16,-1,-1,-1,DRIVING
41.304,40.26,-1,-1,-1,DRIVING
41.391,38.11,-1,-1,-1,DRIVING
41.478,36.09,-1,-1,-1,DRIVING
41.565,33.95,-1,-1,-1,DRIVING
41.651,31.93,-1,-1,-1,DRIVING
41.738,29.61,-1,-1,-1,DRIVING
41.824,27.49,-1,-1,-1,DRIVING
41.91,25.42,-1,-1,-1,DRIVING
41.996,23.44,-1,-1,-1,DRIVING
42.082,21.27,-1,-1,-1,DRIVING
42.168,19.28,54.74,38.57,LEFT,OBSTACLE
44.574,44.83,-1,-1,-1,DRIVING
44.661,44.47,-1,-1,-1,DRIVING
44.748,42.93,-1,-1,-1,DRIVING
44.835,41.74,-1,-1,-1,DRIVING
44.922,39.90,-1,-1,-1,DRIVING
45.009,38.25,-1,-1,-1,DRIVING
45.096,36.77,-1,-1,-1,DRIVING
45.184,35.50,-1,-1,-1,DRIVING
45.27,34.02,-1,-1,-1,DRIVING
45.357,32.83,-1,-1,-1,DRIVING
45.443,36.09,-1,-1,-1,DRIVING
45.53,32.78,-1,-1,-1,DRIVING
45.616,32.10,-1,-1,-1,DRIVING
45.703,29.56,-1,-1,-1,DRIVING
45.789,27.54,-1,-1,-1,DRIVING
45.875,25.64,-1,-1,-1,DRIVING
45.961,23.80,-1,-1,-1,DRIVING
46.047,21.54,-1,-1,-1,DRIVING
46.133,19.86,61.64,16.42,LEFT,OBSTACLE
48.538,58.97,-1,-1,-1,DRIVING
48.626,58.97,-1,-1,-1,DRIVING
48.711,61.40,-1,-1,-1,DRIVING
48.799,66.81,-1,-1,-1,DRIVING
48.887,62.82,-1,-1,-1,DRIVING
48.976,58.74,-1,-1,-1,DRIVING
49.064,61.81,-1,-1,-1,DRIVING
49.153,57.83,-1,-1,-1,DRIVING
49.241,57.04,-1,-1,-1,DRIVING
49.328,60.79,-1,-1,-1,DRIVING
49.417,55.40,-1,-1,-1,DRIVING
49.504,55.03,-1,-1,-1,DRIVING
49.592,54.09,-1,-1,-1,DRIVING
49.68,53.43,-1,-1,-1,DRIVING
49.767,52.31,-1,-1,-1,DRIVING
49.855,49.59,-1,-1,-1,DRIVING
49.943,49.23,-1,-1,-1,DRIVING
50.03,46.80,-1,-1,-1,DRIVING
50.117,48.35,-1,-1,-1,DRIVING
50.205,45.85,-1,-1,-1,DRIVING
50.292,43.40,-1,-1,-1,DRIVING
50.379,41.75,-1,-1,-1,DRIVING
50.466,40.49,-1,-1,-1,DRIVING
50.553,40.31,-1,-1,-1,DRIVING
50.64,35.85,-1,-1,-1,DRIVING
50.726,33.76,-1,-1,-1,DRIVING
50.813,31.64,-1,-1,-1,DRIVING
50.899,29.72,-1,-1,-1,DRIVING
50.987,27.64,-1,-1,-1,DRIVING
51.073,24.94,-1,-1,-1,DRIVING
51.159,23.09,-1,-1,-1,DRIVING
51.245,20.94,-1,-1,-1,DRIVING
51.331,18.80,23.10,22.51,LEFT,OBSTACLE
53.734,13.01,86.63,23.85,LEFT,OBSTACLE
56.14,68.65,-1,-1,-1,DRIVING
56.229,68.82,-1,-1,-1,DRIVING
56.317,46.82,-1,-1,-1,DRIVING
56.404,45.66,-1,-1,-1,DRIVING
56.493,43.33,-1,-1,-1,DRIVING
56.58,41.75,-1,-1,-1,DRIVING
56.667,32.16,-1,-1,-1,DRIVING
56.753,27.97,-1,-1,-1,DRIVING
56.839,25.81,-1,-1,-1,DRIVING
56.926,25.35,-1,-1,-1,DRIVING
57.012,22.37,-1,-1,-1,DRIVING
57.097,20.65,-1,-1,-1,DRIVING
57.183,19.41,12.94,49.98,RIGHT,OBSTACLE
59.588,73.98,-1,-1,-1,DRIVING
59.677,73.71,-1,-1,-1,DRIVING
59.766,73.13,-1,-1,-1,DRIVING
59.855,72.06,-1,-1,-1,DRIVING
59.944,69.95,-1,-1,-1,DRIVING
60.033,68.39,-1,-1,-1,DRIVING
60.122,66.62,-1,-1,-1,DRIVING
60.21,64.62,-1,-1,-1,DRIVING
60.298,63.00,-1,-1,-1,DRIVING
60.387,60.93,-1,-1,-1,DRIVING
60.475,59.06,-1,-1,-1,DRIVING
60.563,56.81,-1,-1,-1,DRIVING
60.651,55.01,-1,-1,-1,DRIVING
60.738,53.45,-1,-1,-1,DRIVING
60.826,51.95,-1,-1,-1,DRIVING
60.914,49.67,-1,-1,-1,DRIVING
61.001,48.09,-1,-1,-1,DRIVING
61.088,46.72,-1,-1,-1,DRIVING
61.176,44.61,-1,-1,-1,DRIVING
61.263,42.87,-1,-1,-1,DRIVING
61.35,41.45,-1,-1,-1,DRIVING
61.437,39.05,-1,-1,-1,DRIVING
61.524,37.64,-1,-1,-1,DRIVING
61.612,36.69,-1,-1,-1,DRIVING
61.698,35.96,-1,-1,-1,DRIVING
61.785,39.59,-1,-1,-1,DRIVING
61.872,31.82,-1,-1,-1,DRIVING
61.958,30.63,-1,-1,-1,DRIVING
62.045,29.12,-1,-1,-1,DRIVING
62.131,31.16,-1,-1,-1,DRIVING
62.217,28.80,-1,-1,-1,DRIVING
62.303,27.49,-1,-1,-1,DRIVING
62.39,24.33,-1,-1,-1,DRIVING
62.476,22.30,-1,-1,-1,DRIVING
62.561,21.54,-1,-1,-1,DRIVING
62.647,18.72,14.77,7.23,LEFT,OBSTACLE
65.048,117.73,-1,-1,-1,DRIVING
65.14,73.98,-1,-1,-1,DRIVING
65.229,151.37,-1,-1,-1,DRIVING
65.325,72.22,-1,-1,-1,DRIVING
65.413,69.85,-1,-1,-1,DRIVING
65.502,68.58,-1,-1,-1,DRIVING
65.591,67.56,-1,-1,-1,DRIVING
65.679,64.14,-1,-1,-1,DRIVING
65.767,61.98,-1,-1,-1,DRIVING
65.855,68.48,-1,-1,-1,DRIVING
65.944,58.09,-1,-1,-1,DRIVING
66.032,56.83,-1,-1,-1,DRIVING
66.12,55.40,-1,-1,-1,DRIVING
66.208,52.92,-1,-1,-1,DRIVING
66.295,50.86,-1,-1,-1,DRIVING
66.383,50.07,-1,-1,-1,DRIVING
66.47,48.86,-1,-1,-1,DRIVING
66.558,46.95,-1,-1,-1,DRIVING
66.646,46.09,-1,-1,-1,DRIVING
66.733,44.83,-1,-1,-1,DRIVING
66.82,43.37,-1,-1,-1,DRIVING
66.907,42.45,-1,-1,-1,DRIVING
66.994,41.14,-1,-1,-1,DRIVING
67.081,39.66,-1,-1,-1,DRIVING
67.168,38.47,-1,-1,-1,DRIVING
67.255,37.47,-1,-1,-1,DRIVING
67.342,38.64,-1,-1,-1,DRIVING
67.429,37.16,-1,-1,-1,DRIVING
67.515,36.26,-1,-1,-1,DRIVING
67.602,34.56,-1,-1,-1,DRIVING
67.689,32.76,-1,-1,-1,DRIVING
67.775,29.73,-1,-1,-1,DRIVING
67.861,28.12,-1,-1,-1,DRIVING
67.948,26.30,-1,-1,-1,DRIVING
68.034,24.80,-1,-1,-1,DRIVING
68.12,23.61,-1,-1,-1,DRIVING
68.206,22.37,-1,-1,-1,DRIVING
68.292,20.54,-1,-1,-1,DRIVING
68.377,19.33,94.83,5.98,LEFT,OBSTACLE
70.784,22.36,-1,-1,-1,DRIVING
70.868,22.36,-1,-1,-1,DRIVING
70.953,21.42,-1,-1,-1,DRIVING
71.04,20.47,-1,-1,-1,DRIVING
71.126,22.32,-1,-1,-1,DRIVING
71.211,17.75,80.99,16.06,LEFT,OBSTACLE
73.617,78.61,-1,-1,-1,DRIVING
73.707,78.61,-1,-1,-1,DRIVING
73.791,81.38,-1,-1,-1,DRIVING
73.88,81.38,-1,-1,-1,DRIVING
73.965,79.10,-1,-1,-1,DRIVING
74.054,79.97,-1,-1,-1,DRIVING
74.143,77.03,-1,-1,-1,DRIVING
74.233,77.03,-1,-1,-1,DRIVING
74.317,72.68,-1,-1,-1,DRIVING
74.406,72.68,-1,-1,-1,DRIVING
74.491,70.67,-1,-1,-1,DRIVING
74.579,67.44,-1,-1,-1,DRIVING
74.669,45.78,-1,-1,-1,DRIVING
74.756,43.23,-1,-1,-1,DRIVING
74.843,43.23,-1,-1,-1,DRIVING
74.928,38.71,-1,-1,-1,DRIVING
75.014,36.69,-1,-1,-1,DRIVING
75.101,34.26,-1,-1,-1,DRIVING
75.188,32.28,-1,-1,-1,DRIVING
75.274,32.28,-1,-1,-1,DRIVING
75.359,28.32,-1,-1,-1,DRIVING
75.445,28.32,-1,-1,-1,DRIVING
75.53,24.50,-1,-1,-1,DRIVING
75.616,22.90,-1,-1,-1,DRIVING
75.702,22.90,-1,-1,-1,DRIVING
75.786,19.70,30.21,45.24,RIGHT,OBSTACLE
78.192,50.64,-1,-1,-1,DRIVING
78.28,51.53,-1,-1,-1,DRIVING
78.367,55.49,-1,-1,-1,DRIVING
78.455,55.49,-1,-1,-1,DRIVING
78.54,54.57,-1,-1,-1,DRIVING
78.627,60.11,-1,-1,-1,DRIVING
78.715,53.72,-1,-1,-1,DRIVING
78.803,50.59,-1,-1,-1,DRIVING
78.892,48.94,-1,-1,-1,DRIVING
78.979,46.38,-1,-1,-1,DRIVING
79.066,44.47,-1,-1,-1,DRIVING
79.153,42.35,-1,-1,-1,DRIVING
79.24,40.02,-1,-1,-1,DRIVING
79.327,37.49,-1,-1,-1,DRIVING
79.414,35.45,-1,-1,-1,DRIVING
79.501,33.30,-1,-1,-1,DRIVING
79.587,31.59,-1,-1,-1,DRIVING
79.674,29.55,-1,-1,-1,DRIVING
79.76,26.79,-1,-1,-1,DRIVING
79.846,24.87,-1,-1,-1,DRIVING
79.932,22.90,-1,-1,-1,DRIVING
80.018,20.82,-1,-1,-1,DRIVING
80.104,18.75,35.97,41.74,RIGHT,OBSTACLE
82.51,53.79,-1,-1,-1,DRIVING
82.597,53.45,-1,-1,-1,DRIVING
82.685,52.87,-1,-1,-1,DRIVING
82.774,52.48,-1,-1,-1,DRIVING
82.861,51.12,-1,-1,-1,DRIVING
82.949,49.74,-1,-1,-1,DRIVING
83.036,48.99,-1,-1,-1,DRIVING
83.124,47.86,-1,-1,-1,DRIVING
83.211,46.99,-1,-1,-1,DRIVING
83.298,45.19,-1,-1,-1,DRIVING
83.385,43.76,-1,-1,-1,DRIVING
83.473,41.63,-1,-1,-1,DRIVING
83.56,41.07,-1,-1,-1,DRIVING
83.647,40.43,-1,-1,-1,DRIVING
83.733,66.96,-1,-1,-1,DRIVING
83.822,65.62,-1,-1,-1,DRIVING
83.91,62.71,-1,-1,-1,DRIVING
83.998,60.27,-1,-1,-1,DRIVING
84.087,59.08,-1,-1,-1,DRIVING
84.175,55.61,-1,-1,-1,DRIVING
84.262,54.43,-1,-1,-1,DRIVING
84.35,52.36,-1,-1,-1,DRIVING
84.439,50.39,-1,-1,-1,DRIVING
84.526,47.69,-1,-1,-1,DRIVING
84.614,46.84,-1,-1,-1,DRIVING
84.701,42.06,-1,-1,-1,DRIVING
84.788,40.61,-1,-1,-1,DRIVING
84.875,40.24,-1,-1,-1,DRIVING
84.962,37.66,-1,-1,-1,DRIVING
85.048,33.83,-1,-1,-1,DRIVING
85.135,30.75,-1,-1,-1,DRIVING
85.221,29.26,-1,-1,-1,DRIVING
85.308,29.73,-1,-1,-1,DRIVING
85.394,25.06,-1,-1,-1,DRIVING
85.48,23.26,-1,-1,-1,DRIVING
85.566,21.35,-1,-1,-1,DRIVING
85.652,18.99,11.49,25.45,RIGHT,OBSTACLE
88.055,33.13,-1,-1,-1,DRIVING
88.142,38.83,-1,-1,-1,DRIVING
88.229,34.90,-1,-1,-1,DRIVING
88.315,33.46,-1,-1,-1,DRIVING
88.402,71.55,-1,-1,-1,DRIVING
88.491,70.18,-1,-1,-1,DRIVING
88.58,68.34,-1,-1,-1,DRIVING
88.669,66.03,-1,-1,-1,DRIVING
88.757,64.18,-1,-1,-1,DRIVING
88.845,63.09,-1,-1,-1,DRIVING
88.933,60.38,-1,-1,-1,DRIVING
89.022,59.45,-1,-1,-1,DRIVING
89.11,57.00,-1,-1,-1,DRIVING
89.197,55.45,-1,-1,-1,DRIVING
89.285,53.43,-1,-1,-1,DRIVING
89.373,53.43,-1,-1,-1,DRIVING
89.457,50.00,-1,-1,-1,DRIVING
89.545,48.35,-1,-1,-1,DRIVING
89.632,50.58,-1,-1,-1,DRIVING
89.72,47.97,-1,-1,-1,DRIVING
89.807,47.28,-1,-1,-1,DRIVING
89.895,45.12,-1,-1,-1,DRIVING
89.982,42.81,-1,-1,-1,DRIVING
90.07,45.90,-1,-1,-1,DRIVING
90.157,42.47,-1,-1,-1,DRIVING
90.244,41.99,-1,-1,-1,DRIVING
90.331,39.75,-1,-1,-1,DRIVING
90.418,38.00,-1,-1,-1,DRIVING
90.505,36.75,-1,-1,-1,DRIVING
90.591,33.17,-1,-1,-1,DRIVING
90.678,40.19,-1,-1,-1,DRIVING
90.765,31.82,-1,-1,-1,DRIVING
90.851,37.77,-1,-1,-1,DRIVING
90.938,35.80,-1,-1,-1,DRIVING
91.025,33.30,-1,-1,-1,DRIVING
91.111,29.92,-1,-1,-1,DRIVING
91.197,38.45,-1,-1,-1,DRIVING
91.284,26.59,-1,-1,-1,DRIVING
91.37,24.73,-1,-1,-1,DRIVING
91.456,31.82,-1,-1,-1,DRIVING
91.543,22.37,-1,-1,-1,DRIVING
91.629,23.44,-1,-1,-1,DRIVING
91.715,19.40,15.54,17.99,RIGHT,OBSTACLE
94.118,53.21,-1,-1,-1,DRIVING
94.206,54.45,-1,-1,-1,DRIVING
94.294,55.17,-1,-1,-1,DRIVING
94.382,54.89,-1,-1,-1,DRIVING
94.47,55.45,-1,-1,-1,DRIVING
94.558,64.53,-1,-1,-1,DRIVING
94.646,63.72,-1,-1,-1,DRIVING
94.734,64.07,-1,-1,-1,DRIVING
94.823,61.23,-1,-1,-1,DRIVING
94.911,60.27,-1,-1,-1,DRIVING
94.999,58.36,-1,-1,-1,DRIVING
95.087,56.88,-1,-1,-1,DRIVING
95.175,54.57,-1,-1,-1,DRIVING
95.262,52.82,-1,-1,-1,DRIVING
95.35,51.24,-1,-1,-1,DRIVING
95.437,49.95,-1,-1,-1,DRIVING
95.525,48.18,-1,-1,-1,DRIVING
95.612,48.14,-1,-1,-1,DRIVING
95.7,46.73,-1,-1,-1,DRIVING
95.788,43.84,-1,-1,-1,DRIVING
95.875,42.16,-1,-1,-1,DRIVING
95.962,41.04,-1,-1,-1,DRIVING
96.049,39.70,-1,-1,-1,DRIVING
96.136,65.84,-1,-1,-1,DRIVING
96.224,63.82,-1,-1,-1,DRIVING
96.313,61.18,-1,-1,-1,DRIVING
96.401,58.79,-1,-1,-1,DRIVING
96.489,57.07,-1,-1,-1,DRIVING
96.577,54.98,-1,-1,-1,DRIVING
96.664,52.50,-1,-1,-1,DRIVING
96.752,50.18,-1,-1,-1,DRIVING
96.839,48.31,-1,-1,-1,DRIVING
96.927,46.90,-1,-1,-1,DRIVING
97.014,43.83,-1,-1,-1,DRIVING
97.101,40.99,-1,-1,-1,DRIVING
97.188,39.66,-1,-1,-1,DRIVING
97.275,38.11,-1,-1,-1,DRIVING
97.362,36.50,-1,-1,-1,DRIVING
97.448,30.86,-1,-1,-1,DRIVING
97.536,29.39,-1,-1,-1,DRIVING
97.622,29.00,-1,-1,-1,DRIVING
97.708,25.28,-1,-1,-1,DRIVING
97.794,23.44,-1,-1,-1,DRIVING
97.88,21.06,-1,-1,-1,DRIVING
97.966,19.04,11.44,37.45,RIGHT,OBSTACLE
100.37,32.90,-1,-1,-1,DRIVING
100.458,33.97,-1,-1,-1,DRIVING
100.546,34.56,-1,-1,-1,DRIVING
100.633,34.56,-1,-1,-1,DRIVING
100.719,31.11,-1,-1,-1,DRIVING
100.806,31.11,-1,-1,-1,DRIVING
100.892,67.42,-1,-1,-1,DRIVING
100.982,66.03,-1,-1,-1,DRIVING
101.071,63.70,-1,-1,-1,DRIVING
101.16,61.74,-1,-1,-1,DRIVING
101.251,60.40,-1,-1,-1,DRIVING
101.34,60.40,-1,-1,-1,DRIVING
101.425,56.29,-1,-1,-1,DRIVING
101.514,54.20,-1,-1,-1,DRIVING
101.603,52.43,-1,-1,-1,DRIVING
101.692,50.83,-1,-1,-1,DRIVING
101.78,48.91,-1,-1,-1,DRIVING
101.869,47.28,-1,-1,-1,DRIVING
101.957,45.78,-1,-1,-1,DRIVING
102.046,47.97,-1,-1,-1,DRIVING
102.134,46.38,-1,-1,-1,DRIVING
102.222,43.16,-1,-1,-1,DRIVING
102.311,40.72,-1,-1,-1,DRIVING
102.4,38.76,-1,-1,-1,DRIVING
102.487,37.33,-1,-1,-1,DRIVING
102.575,36.36,-1,-1,-1,DRIVING
102.663,35.28,-1,-1,-1,DRIVING
102.751,36.69,-1,-1,-1,DRIVING
102.838,34.61,-1,-1,-1,DRIVING
102.926,34.00,-1,-1,-1,DRIVING
103.014,34.07,-1,-1,-1,DRIVING
103.101,38.79,-1,-1,-1,DRIVING
103.189,34.56,-1,-1,-1,DRIVING
103.277,36.09,-1,-1,-1,DRIVING
103.365,31.94,-1,-1,-1,DRIVING
103.452,31.99,-1,-1,-1,DRIVING
103.54,28.19,-1,-1,-1,DRIVING
103.627,25.99,-1,-1,-1,DRIVING
103.714,25.72,-1,-1,-1,DRIVING
103.801,26.30,-1,-1,-1,DRIVING
103.888,31.82,-1,-1,-1,DRIVING
103.976,23.31,-1,-1,-1,DRIVING
104.064,20.89,-1,-1,-1,DRIVING
104.151,18.46,12.94,119.51,RIGHT,OBSTACLE
106.562,56.24,-1,-1,-1,DRIVING
106.651,56.24,-1,-1,-1,DRIVING
106.736,56.10,-1,-1,-1,DRIVING
106.825,57.29,-1,-1,-1,DRIVING
106.914,68.92,-1,-1,-1,DRIVING
107.004,70.48,-1,-1,-1,DRIVING
107.095,67.54,-1,-1,-1,DRIVING
107.184,66.93,-1,-1,-1,DRIVING
107.274,64.75,-1,-1,-1,DRIVING
107.363,64.75,-1,-1,-1,DRIVING
107.449,61.47,-1,-1,-1,DRIVING
107.538,59.48,-1,-1,-1,DRIVING
107.627,57.85,-1,-1,-1,DRIVING
107.716,56.32,-1,-1,-1,DRIVING
107.805,56.32,-1,-1,-1,DRIVING
107.891,54.09,-1,-1,-1,DRIVING
107.979,53.48,-1,-1,-1,DRIVING
108.068,53.48,-1,-1,-1,DRIVING
108.154,75.89,-1,-1,-1,DRIVING
108.244,73.22,-1,-1,-1,DRIVING
108.335,70.74,-1,-1,-1,DRIVING
108.425,70.74,-1,-1,-1,DRIVING
108.51,59.04,-1,-1,-1,DRIVING
108.599,59.04,-1,-1,-1,DRIVING
108.685,59.04,-1,-1,-1,DRIVING
108.771,59.04,-1,-1,-1,DRIVING
108.856,58.07,-1,-1,-1,DRIVING
108.945,47.41,-1,-1,-1,DRIVING
109.034,42.93,-1,-1,-1,DRIVING
109.122,40.14,-1,-1,-1,DRIVING
109.21,38.23,-1,-1,-1,DRIVING
109.298,36.28,-1,-1,-1,DRIVING
109.385,46.43,-1,-1,-1,DRIVING
109.474,32.96,-1,-1,-1,DRIVING
109.561,30.21,-1,-1,-1,DRIVING
109.649,27.91,-1,-1,-1,DRIVING
109.736,28.56,-1,-1,-1,DRIVING
109.824,24.21,-1,-1,-1,DRIVING
109.911,21.61,-1,-1,-1,DRIVING
109.998,19.30,25.94,26.42,RIGHT,OBSTACLE
112.404,60.88,-1,-1,-1,DRIVING
112.493,60.88,-1,-1,-1,DRIVING
112.579,60.76,-1,-1,-1,DRIVING
112.668,60.76,-1,-1,-1,DRIVING
112.754,57.85,-1,-1,-1,DRIVING
112.843,57.56,-1,-1,-1,DRIVING
112.932,55.51,-1,-1,-1,DRIVING
113.02,53.62,-1,-1,-1,DRIVING
113.11,51.71,-1,-1,-1,DRIVING
113.199,49.71,-1,-1,-1,DRIVING
113.287,48.43,-1,-1,-1,DRIVING
113.376,48.43,-1,-1,-1,DRIVING
113.461,45.53,-1,-1,-1,DRIVING
113.55,44.85,-1,-1,-1,DRIVING
113.638,45.14,-1,-1,-1,DRIVING
113.726,43.18,-1,-1,-1,DRIVING
113.814,41.80,-1,-1,-1,DRIVING
113.902,39.53,-1,-1,-1,DRIVING
113.99,38.17,-1,-1,-1,DRIVING
114.078,40.68,-1,-1,-1,DRIVING
114.166,39.08,-1,-1,-1,DRIVING
114.254,38.05,-1,-1,-1,DRIVING
114.342,36.14,-1,-1,-1,DRIVING
114.43,36.33,-1,-1,-1,DRIVING
